id,wkt
,"POLYGON ((2.378480911254883 14.636098098754882, 2.6125892976742366 14.613040435238759, 2.8377010300929904 14.544753537768427, 3.0451651908784054 14.433861633517937, 3.22700904867874 14.28462623617874, 3.376244446017937 14.102782378378405, 3.487136350268427 13.89531821759299, 3.5554232477387595 13.670206485174237, 3.578480911254883 13.436098098754883, 3.5554232477387595 13.201989712335529, 3.487136350268427 12.976877979916775, 3.376244446017937 12.76941381913136, 3.22700904867874 12.587569961331026, 3.0451651908784054 12.438334563991829, 2.83770103009299 12.327442659741338, 2.612589297674236 12.259155762271007, 2.378480911254883 12.236098098754884, 0.3319110870361328 12.236098098754884, 0.0978027006167784 12.259155762271007, -0.1273090318019756 12.327442659741338, -0.3347731925873898 12.438334563991829, -0.5166170503877244 12.587569961331026, -0.6658524477269216 12.76941381913136, -0.7767443519774113 12.976877979916775, -0.8450312494477437 13.201989712335529, -0.8680889129638671 13.436098098754883, -0.8450312494477437 13.670206485174237, -0.7767443519774113 13.89531821759299, -0.6658524477269215 14.102782378378405, -0.5166170503877241 14.28462623617874, -0.3347731925873895 14.433861633517937, -0.1273090318019743 14.544753537768427, 0.0978027006167798 14.613040435238759, 0.3319110870361328 14.636098098754882, 2.378480911254883 14.636098098754882))"
,"POLYGON ((3.578480911254883 7.646120071411133, 3.5554232477387595 7.4120116849917785, 3.487136350268427 7.186899952573025, 3.376244446017937 6.97943579178761, 3.22700904867874 6.797591933987276, 3.0451651908784054 6.648356536648079, 2.8377010300929904 6.5374646323975885, 2.6125892976742366 6.469177734927256, 2.378480911254883 6.446120071411133, 2.144372524835529 6.469177734927256, 1.9192607924167753 6.5374646323975885, 1.7117966316313606 6.648356536648079, 1.529952773831026 6.797591933987276, 1.3807173764918286 6.97943579178761, 1.2698254722413387 7.186899952573025, 1.2015385747710061 7.412011684991779, 1.1784809112548829 7.646120071411133, 1.1784809112548829 13.436098098754883, 1.2015385747710063 13.670206485174237, 1.2698254722413387 13.89531821759299, 1.3807173764918286 14.102782378378405, 1.529952773831026 14.28462623617874, 1.7117966316313606 14.433861633517937, 1.9192607924167753 14.544753537768427, 2.144372524835529 14.613040435238759, 2.378480911254883 14.636098098754882, 2.6125892976742366 14.613040435238759, 2.8377010300929904 14.544753537768427, 3.0451651908784054 14.433861633517937, 3.22700904867874 14.28462623617874, 3.376244446017937 14.102782378378405, 3.487136350268427 13.89531821759299, 3.5554232477387595 13.670206485174235, 3.578480911254883 13.436098098754883, 3.578480911254883 7.646120071411133))"
,"POLYGON ((1.1644916534423828 4.088515090942383, 0.9303832670230284 4.111572754458507, 0.7052715346042744 4.179859651928839, 0.4978073738188602 4.290751556179329, 0.3159635160185256 4.439986953518526, 0.1667281186793284 4.62183081131886, 0.0558362144288387 4.829294972104275, -0.0124506830414937 5.0544067045230285, -0.0355083465576171 5.288515090942383, -0.0124506830414937 5.522623477361737, 0.0558362144288387 5.74773520978049, 0.1667281186793285 5.955199370565905, 0.3159635160185259 6.13704322836624, 0.4978073738188605 6.286278625705437, 0.7052715346042757 6.397170529955927, 0.9303832670230298 6.4654574274262595, 1.1644916534423828 6.488515090942383, 2.760072708129883 6.488515090942383, 2.9941810945492366 6.4654574274262595, 3.2192928269679904 6.397170529955927, 3.4267569877534054 6.286278625705437, 3.60860084555374 6.13704322836624, 3.757836242892937 5.955199370565905, 3.868728147143427 5.74773520978049, 3.9370150446137595 5.522623477361737, 3.960072708129883 5.288515090942383, 3.9370150446137595 5.0544067045230285, 3.868728147143427 4.829294972104275, 3.757836242892937 4.62183081131886, 3.60860084555374 4.439986953518526, 3.4267569877534054 4.290751556179329, 3.21929282696799 4.1798596519288385, 2.994181094549236 4.111572754458506, 2.760072708129883 4.088515090942383, 1.1644916534423828 4.088515090942383))"
,"POLYGON ((-0.0355083465576171 6.710004806518555, -0.0124506830414937 6.944113192937909, 0.0558362144288387 7.169224925356662, 0.1667281186793285 7.376689086142077, 0.3159635160185259 7.558532943942412, 0.4978073738188605 7.707768341281609, 0.7052715346042752 7.818660245532099, 0.930383267023029 7.886947143002431, 1.1644916534423828 7.910004806518555, 1.3986000398617369 7.886947143002431, 1.6237117722804906 7.818660245532099, 1.8311759330659054 7.707768341281609, 2.01301979086624 7.558532943942412, 2.162255188205437 7.376689086142077, 2.273147092455927 7.169224925356662, 2.3414339899262595 6.944113192937908, 2.364491653442383 6.710004806518555, 2.364491653442383 5.288515090942383, 2.3414339899262595 5.0544067045230285, 2.273147092455927 4.829294972104275, 2.162255188205437 4.62183081131886, 2.01301979086624 4.439986953518526, 1.8311759330659054 4.290751556179329, 1.6237117722804906 4.1798596519288385, 1.3986000398617369 4.111572754458506, 1.1644916534423828 4.088515090942383, 0.930383267023029 4.111572754458506, 0.7052715346042752 4.1798596519288385, 0.4978073738188605 4.290751556179329, 0.3159635160185259 4.439986953518526, 0.1667281186793285 4.62183081131886, 0.0558362144288387 4.829294972104275, -0.0124506830414939 5.054406704523029, -0.0355083465576171 5.288515090942383, -0.0355083465576171 6.710004806518555))"
,"POLYGON ((-0.0355083465576171 6.710084915161133, -0.0124506830414937 6.944193301580487, 0.0558362144288387 7.16930503399924, 0.1667281186793285 7.376769194784655, 0.3159635160185259 7.55861305258499, 0.4978073738188605 7.707848449924187, 0.7052715346042752 7.818740354174677, 0.930383267023029 7.8870272516450095, 1.1644916534423828 7.910084915161133, 1.3986000398617369 7.8870272516450095, 1.6237117722804906 7.818740354174677, 1.8311759330659054 7.707848449924187, 2.01301979086624 7.55861305258499, 2.162255188205437 7.376769194784655, 2.273147092455927 7.16930503399924, 2.3414339899262595 6.944193301580486, 2.364491653442383 6.710084915161133, 2.364491653442383 6.710004806518555, 2.3414339899262595 6.4758964200992, 2.273147092455927 6.250784687680447, 2.162255188205437 6.043320526895032, 2.01301979086624 5.8614766690946976, 1.8311759330659054 5.7122412717555004, 1.6237117722804906 5.60134936750501, 1.3986000398617369 5.533062470034678, 1.1644916534423828 5.5100048065185545, 0.930383267023029 5.533062470034678, 0.7052715346042752 5.60134936750501, 0.4978073738188605 5.7122412717555004, 0.3159635160185259 5.8614766690946976, 0.1667281186793285 6.043320526895032, 0.0558362144288387 6.250784687680447, -0.0124506830414939 6.475896420099201, -0.0355083465576171 6.710004806518555, -0.0355083465576171 6.710084915161133))"
,"POLYGON ((2.760072708129883 7.910084915161133, 2.9941810945492366 7.8870272516450095, 3.2192928269679904 7.818740354174677, 3.4267569877534054 7.707848449924187, 3.60860084555374 7.55861305258499, 3.757836242892937 7.376769194784655, 3.868728147143427 7.16930503399924, 3.9370150446137595 6.944193301580487, 3.960072708129883 6.710084915161133, 3.9370150446137595 6.4759765287417785, 3.868728147143427 6.250864796323025, 3.757836242892937 6.04340063553761, 3.60860084555374 5.861556777737276, 3.4267569877534054 5.712321380398079, 3.21929282696799 5.6014294761475885, 2.994181094549236 5.533142578677256, 2.760072708129883 5.510084915161133, 1.1644916534423828 5.510084915161133, 0.9303832670230284 5.533142578677257, 0.7052715346042744 5.601429476147589, 0.4978073738188602 5.712321380398079, 0.3159635160185256 5.861556777737276, 0.1667281186793284 6.04340063553761, 0.0558362144288387 6.250864796323025, -0.0124506830414937 6.4759765287417785, -0.0355083465576171 6.710084915161133, -0.0124506830414937 6.944193301580487, 0.0558362144288387 7.16930503399924, 0.1667281186793285 7.376769194784655, 0.3159635160185259 7.55861305258499, 0.4978073738188605 7.707848449924187, 0.7052715346042757 7.818740354174677, 0.9303832670230298 7.8870272516450095, 1.1644916534423828 7.910084915161133, 2.760072708129883 7.910084915161133))"
,"POLYGON ((3.960072708129883 5.288515090942383, 3.9370150446137595 5.0544067045230285, 3.868728147143427 4.829294972104275, 3.757836242892937 4.62183081131886, 3.60860084555374 4.439986953518526, 3.4267569877534054 4.290751556179329, 3.2192928269679904 4.1798596519288385, 2.9941810945492366 4.111572754458506, 2.760072708129883 4.088515090942383, 2.525964321710529 4.111572754458506, 2.3008525892917753 4.1798596519288385, 2.0933884285063606 4.290751556179329, 1.911544570706026 4.439986953518526, 1.7623091733668286 4.62183081131886, 1.6514172691163387 4.829294972104275, 1.5831303716460061 5.054406704523029, 1.5600727081298829 5.288515090942383, 1.5600727081298829 6.710084915161133, 1.5831303716460063 6.944193301580487, 1.6514172691163387 7.16930503399924, 1.7623091733668286 7.376769194784655, 1.911544570706026 7.55861305258499, 2.0933884285063606 7.707848449924187, 2.3008525892917753 7.818740354174677, 2.525964321710529 7.8870272516450095, 2.760072708129883 7.910084915161133, 2.9941810945492366 7.8870272516450095, 3.2192928269679904 7.818740354174677, 3.4267569877534054 7.707848449924187, 3.60860084555374 7.55861305258499, 3.757836242892937 7.376769194784655, 3.868728147143427 7.16930503399924, 3.9370150446137595 6.944193301580486, 3.960072708129883 6.710084915161133, 3.960072708129883 5.288515090942383))"
,"POLYGON ((1.5460834503173828 1.4188983917236329, 1.3119750638980285 1.4419560552397566, 1.0868633314792744 1.5102429527100891, 0.8793991706938602 1.6211348569605786, 0.6975553128935256 1.770370254299776, 0.5483199155543284 1.9522141121001106, 0.4374280113038387 2.1596782728855253, 0.3691411138335063 2.384790005304279, 0.3460834503173829 2.618898391723633, 0.3691411138335063 2.853006778142987, 0.4374280113038387 3.078118510561741, 0.5483199155543285 3.2855826713471554, 0.6975553128935259 3.46742652914749, 0.8793991706938605 3.616661926486687, 1.0868633314792757 3.727553830737177, 1.3119750638980299 3.7958407282075095, 1.5460834503173828 3.818898391723633, 4.113100051879883 3.818898391723633, 4.347208438299237 3.7958407282075095, 4.57232017071799 3.727553830737177, 4.779784331503405 3.616661926486687, 4.96162818930374 3.46742652914749, 5.110863586642937 3.2855826713471554, 5.221755490893427 3.0781185105617404, 5.2900423883637595 2.8530067781429866, 5.313100051879883 2.618898391723633, 5.2900423883637595 2.384790005304279, 5.221755490893427 2.1596782728855253, 5.110863586642937 1.9522141121001102, 4.96162818930374 1.770370254299776, 4.779784331503405 1.6211348569605786, 4.57232017071799 1.5102429527100885, 4.347208438299236 1.4419560552397561, 4.113100051879883 1.4188983917236329, 1.5460834503173828 1.4188983917236329))"
,"POLYGON ((0.3460834503173829 4.421770095825195, 0.3691411138335063 4.65587848224455, 0.4374280113038387 4.880990214663303, 0.5483199155543285 5.088454375448718, 0.6975553128935259 5.2702982332490524, 0.8793991706938605 5.4195336305882496, 1.0868633314792753 5.53042553483874, 1.311975063898029 5.598712432309072, 1.5460834503173828 5.6217700958251955, 1.7801918367367369 5.598712432309072, 2.0053035691554904 5.53042553483874, 2.2127677299409054 5.4195336305882496, 2.39461158774124 5.2702982332490524, 2.543846985080437 5.088454375448718, 2.654738889330927 4.880990214663303, 2.7230257868012595 4.655878482244549, 2.746083450317383 4.421770095825195, 2.746083450317383 2.618898391723633, 2.7230257868012595 2.384790005304279, 2.654738889330927 2.1596782728855253, 2.543846985080437 1.9522141121001102, 2.39461158774124 1.770370254299776, 2.2127677299409054 1.6211348569605786, 2.0053035691554904 1.5102429527100887, 1.7801918367367369 1.4419560552397563, 1.5460834503173828 1.4188983917236329, 1.311975063898029 1.4419560552397563, 1.0868633314792753 1.5102429527100887, 0.8793991706938605 1.6211348569605786, 0.6975553128935259 1.7703702542997757, 0.5483199155543285 1.9522141121001102, 0.4374280113038387 2.1596782728855253, 0.3691411138335061 2.3847900053042794, 0.3460834503173829 2.618898391723633, 0.3460834503173829 4.421770095825195))"
,"POLYGON ((0.3460834503173829 4.421876907348633, 0.3691411138335063 4.655985293767987, 0.4374280113038387 4.88109702618674, 0.5483199155543285 5.088561186972155, 0.6975553128935259 5.27040504477249, 0.8793991706938605 5.419640442111687, 1.0868633314792753 5.530532346362177, 1.311975063898029 5.5988192438325095, 1.5460834503173828 5.621876907348633, 1.7801918367367369 5.5988192438325095, 2.0053035691554904 5.530532346362177, 2.2127677299409054 5.419640442111687, 2.39461158774124 5.27040504477249, 2.543846985080437 5.088561186972155, 2.654738889330927 4.88109702618674, 2.7230257868012595 4.655985293767986, 2.746083450317383 4.421876907348633, 2.746083450317383 4.421770095825195, 2.7230257868012595 4.187661709405841, 2.654738889330927 3.9625499769870878, 2.543846985080437 3.7550858162016727, 2.39461158774124 3.573241958401338, 2.2127677299409054 3.424006561062141, 2.0053035691554904 3.313114656811651, 1.7801918367367369 3.2448277593413186, 1.5460834503173828 3.221770095825195, 1.311975063898029 3.2448277593413186, 1.0868633314792753 3.313114656811651, 0.8793991706938605 3.424006561062141, 0.6975553128935259 3.573241958401338, 0.5483199155543285 3.7550858162016727, 0.4374280113038387 3.9625499769870878, 0.3691411138335061 4.187661709405842, 0.3460834503173829 4.421770095825195, 0.3460834503173829 4.421876907348633))"
,"POLYGON ((4.113100051879883 5.621876907348633, 4.347208438299237 5.5988192438325095, 4.57232017071799 5.530532346362177, 4.779784331503405 5.419640442111687, 4.96162818930374 5.27040504477249, 5.110863586642937 5.088561186972155, 5.221755490893427 4.88109702618674, 5.2900423883637595 4.655985293767987, 5.313100051879883 4.421876907348633, 5.2900423883637595 4.1877685209292785, 5.221755490893427 3.9626567885105253, 5.110863586642937 3.75519262772511, 4.96162818930374 3.5733487699247757, 4.779784331503405 3.4241133725855786, 4.57232017071799 3.3132214683350885, 4.347208438299236 3.244934570864756, 4.113100051879883 3.2218769073486326, 1.5460834503173828 3.2218769073486326, 1.3119750638980285 3.2449345708647566, 1.0868633314792744 3.3132214683350893, 0.8793991706938602 3.4241133725855786, 0.6975553128935256 3.5733487699247757, 0.5483199155543284 3.7551926277251106, 0.4374280113038387 3.9626567885105253, 0.3691411138335063 4.1877685209292785, 0.3460834503173829 4.421876907348633, 0.3691411138335063 4.655985293767987, 0.4374280113038387 4.88109702618674, 0.5483199155543285 5.088561186972155, 0.6975553128935259 5.27040504477249, 0.8793991706938605 5.419640442111687, 1.0868633314792757 5.530532346362177, 1.3119750638980299 5.5988192438325095, 1.5460834503173828 5.621876907348633, 4.113100051879883 5.621876907348633))"
,"POLYGON ((5.313100051879883 2.618898391723633, 5.2900423883637595 2.384790005304279, 5.221755490893427 2.1596782728855253, 5.110863586642937 1.9522141121001102, 4.96162818930374 1.770370254299776, 4.779784331503405 1.6211348569605786, 4.57232017071799 1.5102429527100887, 4.347208438299237 1.4419560552397563, 4.113100051879883 1.4188983917236329, 3.878991665460529 1.4419560552397563, 3.6538799330417753 1.5102429527100887, 3.4464157722563606 1.6211348569605786, 3.2645719144560257 1.7703702542997757, 3.1153365171168286 1.9522141121001102, 3.0044446128663385 2.1596782728855253, 2.936157715396006 2.3847900053042794, 2.9131000518798826 2.618898391723633, 2.9131000518798826 4.421876907348633, 2.936157715396006 4.655985293767987, 3.0044446128663385 4.88109702618674, 3.1153365171168286 5.088561186972155, 3.2645719144560257 5.27040504477249, 3.4464157722563606 5.419640442111687, 3.6538799330417753 5.530532346362177, 3.878991665460529 5.5988192438325095, 4.113100051879883 5.621876907348633, 4.347208438299237 5.5988192438325095, 4.57232017071799 5.530532346362177, 4.779784331503405 5.419640442111687, 4.96162818930374 5.27040504477249, 5.110863586642937 5.088561186972155, 5.221755490893427 4.88109702618674, 5.2900423883637595 4.655985293767986, 5.313100051879883 4.421876907348633, 5.313100051879883 2.618898391723633))"
,"POLYGON ((4.980531692504883 -1.5280029296875, 4.7464233060855285 -1.5049452661713763, 4.521311573666774 -1.4366583687010437, 4.31384741288136 -1.3257664644505542, 4.132003555081026 -1.176531067111357, 3.9827681577418286 -0.9946872093110223, 3.8718762534913385 -0.7872230485256075, 3.803589356021006 -0.562111316106854, 3.7805316925048826 -0.3280029296874998, 3.803589356021006 -0.0938945432681457, 3.8718762534913385 0.1312171891506079, 3.9827681577418286 0.3386813499360226, 4.132003555081026 0.520525207736357, 4.31384741288136 0.6697606050755543, 4.521311573666775 0.7806525093260444, 4.746423306085529 0.8489394067963767, 4.980531692504883 0.8719970703125, 6.784303665161133 0.8719970703125, 7.018412051580487 0.8489394067963765, 7.24352378399924 0.7806525093260441, 7.450987944784655 0.6697606050755542, 7.63283180258499 0.5205252077363569, 7.782067199924187 0.3386813499360226, 7.892959104174677 0.1312171891506077, 7.9612460016450095 -0.0938945432681461, 7.984303665161133 -0.3280029296875, 7.9612460016450095 -0.5621113161068538, 7.892959104174677 -0.7872230485256078, 7.782067199924187 -0.9946872093110225, 7.63283180258499 -1.176531067111357, 7.450987944784655 -1.3257664644505542, 7.24352378399924 -1.4366583687010444, 7.018412051580486 -1.5049452661713767, 6.784303665161133 -1.5280029296875, 4.980531692504883 -1.5280029296875))"
,"POLYGON ((3.7805316925048826 1.4747982025146484, 3.803589356021006 1.7089065889340027, 3.8718762534913385 1.9340183213527564, 3.9827681577418286 2.141482482138171, 4.132003555081026 2.3233263399385056, 4.31384741288136 2.4725617372777027, 4.521311573666775 2.583453641528193, 4.7464233060855285 2.651740538998525, 4.980531692504883 2.6747982025146486, 5.214640078924237 2.651740538998525, 5.43975181134299 2.583453641528193, 5.647215972128405 2.4725617372777027, 5.82905982992874 2.3233263399385056, 5.978295227267937 2.141482482138171, 6.089187131518427 1.9340183213527555, 6.1574740289887595 1.7089065889340016, 6.180531692504883 1.4747982025146484, 6.180531692504883 -0.3280029296875, 6.1574740289887595 -0.5621113161068538, 6.089187131518427 -0.7872230485256078, 5.978295227267937 -0.9946872093110226, 5.82905982992874 -1.176531067111357, 5.647215972128405 -1.3257664644505542, 5.43975181134299 -1.4366583687010441, 5.214640078924237 -1.5049452661713765, 4.980531692504883 -1.5280029296875, 4.7464233060855285 -1.5049452661713765, 4.521311573666775 -1.4366583687010441, 4.31384741288136 -1.3257664644505542, 4.132003555081026 -1.1765310671113571, 3.9827681577418286 -0.9946872093110226, 3.8718762534913385 -0.7872230485256073, 3.803589356021006 -0.5621113161068533, 3.7805316925048826 -0.3280029296875, 3.7805316925048826 1.4747982025146484))"
,"POLYGON ((3.7805316925048826 1.4749164581298828, 3.803589356021006 1.709024844549237, 3.8718762534913385 1.9341365769679908, 3.9827681577418286 2.1416007377534054, 4.132003555081026 2.32344459555374, 4.31384741288136 2.472679992892937, 4.521311573666775 2.583571897143427, 4.7464233060855285 2.6518587946137595, 4.980531692504883 2.674916458129883, 5.214640078924237 2.6518587946137595, 5.43975181134299 2.583571897143427, 5.647215972128405 2.472679992892937, 5.82905982992874 2.32344459555374, 5.978295227267937 2.1416007377534054, 6.089187131518427 1.93413657696799, 6.1574740289887595 1.709024844549236, 6.180531692504883 1.4749164581298828, 6.180531692504883 1.4747982025146484, 6.1574740289887595 1.2406898160952946, 6.089187131518427 1.0155780836765407, 5.978295227267937 0.8081139228911258, 5.82905982992874 0.6262700650907915, 5.647215972128405 0.4770346677515942, 5.43975181134299 0.3661427635011043, 5.214640078924237 0.297855866030772, 4.980531692504883 0.2747982025146485, 4.7464233060855285 0.297855866030772, 4.521311573666775 0.3661427635011043, 4.31384741288136 0.4770346677515941, 4.132003555081026 0.6262700650907914, 3.9827681577418286 0.8081139228911258, 3.8718762534913385 1.0155780836765411, 3.803589356021006 1.2406898160952953, 3.7805316925048826 1.4747982025146484, 3.7805316925048826 1.4749164581298828))"
,"POLYGON ((6.784303665161133 2.674916458129883, 7.018412051580487 2.6518587946137595, 7.24352378399924 2.583571897143427, 7.450987944784655 2.472679992892937, 7.63283180258499 2.32344459555374, 7.782067199924187 2.1416007377534054, 7.892959104174677 1.9341365769679906, 7.9612460016450095 1.7090248445492366, 7.984303665161133 1.4749164581298828, 7.9612460016450095 1.240808071710529, 7.892959104174677 1.015696339291775, 7.782067199924187 0.8082321785063603, 7.63283180258499 0.6263883207060259, 7.450987944784655 0.4771529233668285, 7.24352378399924 0.3662610191163385, 7.018412051580486 0.2979741216460061, 6.784303665161133 0.2749164581298829, 4.980531692504883 0.2749164581298829, 4.7464233060855285 0.2979741216460066, 4.521311573666774 0.3662610191163391, 4.31384741288136 0.4771529233668286, 4.132003555081026 0.6263883207060259, 3.9827681577418286 0.8082321785063605, 3.8718762534913385 1.0156963392917753, 3.803589356021006 1.2408080717105288, 3.7805316925048826 1.474916458129883, 3.803589356021006 1.709024844549237, 3.8718762534913385 1.9341365769679908, 3.9827681577418286 2.1416007377534054, 4.132003555081026 2.32344459555374, 4.31384741288136 2.472679992892937, 4.521311573666775 2.583571897143427, 4.746423306085529 2.6518587946137595, 4.980531692504883 2.674916458129883, 6.784303665161133 2.674916458129883))"
,"POLYGON ((7.984303665161133 -0.3280029296875, 7.9612460016450095 -0.5621113161068538, 7.892959104174677 -0.7872230485256078, 7.782067199924187 -0.9946872093110226, 7.63283180258499 -1.176531067111357, 7.450987944784655 -1.3257664644505542, 7.24352378399924 -1.4366583687010441, 7.018412051580487 -1.5049452661713765, 6.784303665161133 -1.5280029296875, 6.5501952787417785 -1.5049452661713765, 6.325083546323025 -1.4366583687010441, 6.11761938553761 -1.3257664644505542, 5.935775527737276 -1.1765310671113571, 5.786540130398079 -0.9946872093110226, 5.6756482261475885 -0.7872230485256073, 5.607361328677256 -0.5621113161068533, 5.584303665161133 -0.3280029296875, 5.584303665161133 1.4749164581298828, 5.607361328677256 1.709024844549237, 5.6756482261475885 1.9341365769679908, 5.786540130398079 2.1416007377534054, 5.935775527737276 2.32344459555374, 6.11761938553761 2.472679992892937, 6.325083546323025 2.583571897143427, 6.5501952787417785 2.6518587946137595, 6.784303665161133 2.674916458129883, 7.018412051580487 2.6518587946137595, 7.24352378399924 2.583571897143427, 7.450987944784655 2.472679992892937, 7.63283180258499 2.32344459555374, 7.782067199924187 2.1416007377534054, 7.892959104174677 1.93413657696799, 7.9612460016450095 1.709024844549236, 7.984303665161133 1.4749164581298828, 7.984303665161133 -0.3280029296875))"
,"POLYGON ((4.517518997192383 2.2238910675048826, 4.2834106107730285 2.2469487310210066, 4.058298878354274 2.3152356284913393, 3.85083471756886 2.4261275327418286, 3.6689908597685257 2.5753629300810257, 3.5197554624293286 2.7572067878813606, 3.4088635581788385 2.9646709486667753, 3.340576660708506 3.189782681085529, 3.3175189971923826 3.423891067504883, 3.340576660708506 3.657999453924237, 3.4088635581788385 3.883111186342991, 3.5197554624293286 4.090575347128405, 3.6689908597685257 4.27241920492874, 3.8508347175688606 4.421654602267937, 4.058298878354275 4.532546506518427, 4.283410610773029 4.6008334039887595, 4.517518997192383 4.623891067504883, 8.468690872192383 4.623891067504883, 8.702799258611737 4.6008334039887595, 8.92791099103049 4.532546506518427, 9.135375151815905 4.421654602267937, 9.31721900961624 4.27241920492874, 9.466454406955437 4.090575347128405, 9.577346311205927 3.8831111863429904, 9.645633208676259 3.6579994539242366, 9.668690872192382 3.423891067504883, 9.645633208676259 3.189782681085529, 9.577346311205927 2.9646709486667753, 9.466454406955437 2.75720678788136, 9.31721900961624 2.5753629300810257, 9.135375151815905 2.4261275327418286, 8.92791099103049 2.3152356284913385, 8.702799258611735 2.246948731021006, 8.468690872192383 2.2238910675048826, 4.517518997192383 2.2238910675048826))"
,"POLYGON ((3.3175189971923826 5.106691360473633, 3.340576660708506 5.340799746892987, 3.4088635581788385 5.56591147931174, 3.5197554624293286 5.773375640097155, 3.6689908597685257 5.95521949789749, 3.8508347175688606 6.104454895236687, 4.058298878354275 6.215346799487177, 4.2834106107730285 6.2836336969575095, 4.517518997192383 6.306691360473633, 4.751627383611737 6.2836336969575095, 4.97673911603049 6.215346799487177, 5.184203276815905 6.104454895236687, 5.36604713461624 5.95521949789749, 5.515282531955437 5.773375640097155, 5.626174436205927 5.56591147931174, 5.6944613336762595 5.340799746892986, 5.717518997192383 5.106691360473633, 5.717518997192383 3.423891067504883, 5.6944613336762595 3.189782681085529, 5.626174436205927 2.9646709486667753, 5.515282531955437 2.75720678788136, 5.36604713461624 2.5753629300810257, 5.184203276815905 2.4261275327418286, 4.97673911603049 2.3152356284913385, 4.751627383611737 2.246948731021006, 4.517518997192383 2.2238910675048826, 4.2834106107730285 2.246948731021006, 4.058298878354275 2.3152356284913385, 3.8508347175688606 2.4261275327418286, 3.6689908597685257 2.5753629300810257, 3.5197554624293286 2.75720678788136, 3.4088635581788385 2.9646709486667753, 3.340576660708506 3.1897826810855294, 3.3175189971923826 3.423891067504883, 3.3175189971923826 5.106691360473633))"
,"POLYGON ((8.468690872192383 6.306691360473633, 8.702799258611737 6.2836336969575095, 8.92791099103049 6.215346799487177, 9.135375151815905 6.104454895236687, 9.31721900961624 5.95521949789749, 9.466454406955437 5.773375640097155, 9.577346311205927 5.56591147931174, 9.645633208676259 5.340799746892987, 9.668690872192382 5.106691360473633, 9.645633208676259 4.8725829740542785, 9.577346311205927 4.647471241635525, 9.466454406955437 4.44000708085011, 9.31721900961624 4.258163223049776, 9.135375151815905 4.108927825710579, 8.92791099103049 3.9980359214600885, 8.702799258611735 3.929749023989756, 8.468690872192383 3.9066913604736326, 4.517518997192383 3.9066913604736326, 4.2834106107730285 3.9297490239897566, 4.058298878354274 3.9980359214600893, 3.85083471756886 4.108927825710579, 3.6689908597685257 4.258163223049776, 3.5197554624293286 4.44000708085011, 3.4088635581788385 4.647471241635525, 3.340576660708506 4.8725829740542785, 3.3175189971923826 5.106691360473633, 3.340576660708506 5.340799746892987, 3.4088635581788385 5.56591147931174, 3.5197554624293286 5.773375640097155, 3.6689908597685257 5.95521949789749, 3.8508347175688606 6.104454895236687, 4.058298878354275 6.215346799487177, 4.283410610773029 6.2836336969575095, 4.517518997192383 6.306691360473633, 8.468690872192383 6.306691360473633))"
,"POLYGON ((9.668690872192382 3.423891067504883, 9.645633208676259 3.189782681085529, 9.577346311205927 2.9646709486667753, 9.466454406955437 2.75720678788136, 9.31721900961624 2.5753629300810257, 9.135375151815905 2.4261275327418286, 8.92791099103049 2.3152356284913385, 8.702799258611737 2.246948731021006, 8.468690872192383 2.2238910675048826, 8.234582485773029 2.246948731021006, 8.009470753354275 2.3152356284913385, 7.80200659256886 2.4261275327418286, 7.620162734768526 2.5753629300810257, 7.470927337429329 2.75720678788136, 7.3600354331788385 2.9646709486667753, 7.291748535708506 3.1897826810855294, 7.268690872192383 3.423891067504883, 7.268690872192383 5.106691360473633, 7.291748535708506 5.340799746892987, 7.3600354331788385 5.56591147931174, 7.470927337429329 5.773375640097155, 7.620162734768526 5.95521949789749, 7.80200659256886 6.104454895236687, 8.009470753354275 6.215346799487177, 8.234582485773029 6.2836336969575095, 8.468690872192383 6.306691360473633, 8.702799258611737 6.2836336969575095, 8.92791099103049 6.215346799487177, 9.135375151815905 6.104454895236687, 9.31721900961624 5.95521949789749, 9.466454406955437 5.773375640097155, 9.577346311205927 5.56591147931174, 9.645633208676259 5.340799746892986, 9.668690872192382 5.106691360473633, 9.668690872192382 3.423891067504883))"
